Estilo,Planta,Departamento,Puesto,Unidad,Status,Tiempos
BURBUJA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,OBSOLETO,0.800000012
BURCHI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.629999995
BURCHI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.789999974
BURCHI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.709999979
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
BURCHI,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.7636
BURCHI,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.35
BURCHI,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,2.14
BURCHI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.52
BURCHI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.25
BURCHI,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,10.22999994
BURCHI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.380000004
BURCHI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.479999986
BURCHI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.340000004
BURCHI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.480000004
BURCHI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.449999988
BURCHI,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,6.27
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.290000021
BURCHI,CUERAMARO,MONTADO,CENTRADOR A MANO,11,DESARROLLO,3.55
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.419999987
BURCHI,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,1.339999974
BURCHI,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0.860000014
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.339999996
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.75
BURCHI,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.056399972
BURCHI,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,1.272000051
BURCHI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351
BURCHI,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,11.46
BURCHI,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,4.650000095
BURCHI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.394
BURCHI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.41800005
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.310000002
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.25
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.589999937
BURCHI,CUERAMARO,REBAJADO,DOMADOR,11,DESARROLLO,1.399999976
BURCHI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,9.841999994
BURCHI,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,1.059999998
BURCHI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0.800000012
CHARRERIA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.93
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
CHARRERIA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.51
CHARRERIA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.92
CHARRERIA,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,0.9012
CHARRERIA,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,2.88
CHARRERIA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.9119
CHARRERIA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.06
CHARRERIA,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,5.52
CHARRERIA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.460000008
CHARRERIA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,3.639999987
CHARRERIA,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,0.81
CHARRERIA,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,8.738
CHARRERIA,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,11,DESARROLLO,10.1
CHARRERIA,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,3.075405
CHARRERIA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.990999986
CHARRERIA,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,3.319999993
CHARRERIA,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,11.31999969
CHARRERIA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.559
CHARRERIA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,3.578225
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,3.979999988
CHARRERIA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,5.319299918
CHARRERIA,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.3528
DONITA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,1.050000012
DONITA,CUERAMARO,ADORNO,ENCAJILLADORA,11,DESARROLLO,0.839999974
DONITA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,1.85
DONITA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.709999979
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
DONITA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.949999995
DONITA,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,1.21
DONITA,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0.06
DONITA,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,2.5
DONITA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.55
DONITA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.23
DONITA,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,3.420000046
DONITA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.60000001
DONITA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.690000009
DONITA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.58
DONITA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.170000002
DONITA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.769999981
DONITA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,3.450000048
DONITA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,3.059999943
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.290000021
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.699999988
DONITA,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,0.579999983
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.75999999
DONITA,CUERAMARO,MONTADO,ENTACONADOR,11,DESARROLLO,0.699999988
DONITA,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0.860000014
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.670000017
DONITA,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,1.429999948
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.35
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.75
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.400000006
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.709999979
DONITA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.620000005
DONITA,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.7
DONITA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,1.850000024
DONITA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.729999974
DONITA,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,11.99
DONITA,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,4.989999771
DONITA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.459999994
DONITA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,4.510000003
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.400000006
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.530000001
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.25
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.899999976
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.900000006
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.670000009
DONITA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.189999998
DONITA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.139300013
FERBO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.21
FERBO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
FERBO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
FERBO,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.7636
FERBO,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.35
FERBO,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,2.14
FERBO,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.52
FERBO,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.25
FERBO,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,8.900000046
FERBO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.63000002
FERBO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.690000009
FERBO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.579999983
FERBO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.170000002
FERBO,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,10.83
FERBO,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.056399972
FERBO,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,1.272000051
FERBO,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,1.850000024
FERBO,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.730999971
FERBO,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,19.42999966
FERBO,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,11.32
FERBO,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.394
FERBO,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.41800005
FERBO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.73
FERBO,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.771999971
FERBO,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.37
FERMIN,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.21
FERMIN,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
FERMIN,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
FERMIN,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.86
FERMIN,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,1.05
FERMIN,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,4.00E-02
FERMIN,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.47
FERMIN,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,8.900000046
FERMIN,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.63000002
FERMIN,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.690000009
FERMIN,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.579999983
FERMIN,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.170000002
FERMIN,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,10.83
FERMIN,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,7.500000019
FERMIN,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,1.850000024
FERMIN,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.730999971
FERMIN,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,19.42999966
FERMIN,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,11.32
FERMIN,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.6
FERMIN,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,7.05
FERMIN,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.73
FERMIN,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.163
FERRIONI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.21
FERRIONI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
FERRIONI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
FERRIONI,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.980000004
FERRIONI,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.05
FERRIONI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.7647
FERRIONI,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,8.900000046
FERRIONI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.63000002
FERRIONI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.690000009
FERRIONI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.579999983
FERRIONI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.170000002
FERRIONI,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,2.15
FERRIONI,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,10.83
FERRIONI,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.68
FERRIONI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,1.850000024
FERRIONI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.730999971
FERRIONI,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,19.42999966
FERRIONI,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,11.32
FERRIONI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,1.554999992
FERRIONI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.148299999
FERRIONI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.73
FERRIONI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,9.82069995
FERRIONI,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.1451
FERROMEX,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.21
FERROMEX,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
FERROMEX,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
FERROMEX,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.7636
FERROMEX,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.35
FERROMEX,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,2.14
FERROMEX,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.52
FERROMEX,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.25
FERROMEX,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,8.900000046
FERROMEX,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.63000002
FERROMEX,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.690000009
FERROMEX,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.579999983
FERROMEX,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.170000002
FERROMEX,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0.6
FERROMEX,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,10.83
FERROMEX,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,11,DESARROLLO,7.26
FERROMEX,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.056399972
FERROMEX,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351000005
FERROMEX,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,19.42999983
FERROMEX,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,11.32
FERROMEX,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.394
FERROMEX,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.41800005
FERROMEX,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.73
FERROMEX,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.771999971
FERROMEX,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.37
GOYINES,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.730000019
GOYINES,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.489999962
GOYINES,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.709999979
GOYINES,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
GOYINES,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
GOYINES,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.29
GOYINES,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.25
GOYINES,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.0344
GOYINES,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0.1
GOYINES,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.1716
GOYINES,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,10.07999993
GOYINES,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,2.280000008
GOYINES,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.479999986
GOYINES,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.34
GOYINES,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.480000004
GOYINES,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,2.63
GOYINES,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,4.309999943
GOYINES,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.290000021
GOYINES,CUERAMARO,MONTADO,CENTRADOR A MANO,11,DESARROLLO,2.069999933
GOYINES,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.419999987
GOYINES,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,1.339999974
GOYINES,CUERAMARO,MONTADO,ENTACONADOR,11,DESARROLLO,0.439999998
GOYINES,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0.860000014
GOYINES,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.630000018
GOYINES,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.75
GOYINES,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.400000006
GOYINES,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,9.969999914
GOYINES,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.200000003
GOYINES,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,14.94
GOYINES,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,1.1309
GOYINES,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,6.320000039
GOYINES,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.310000002
GOYINES,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.25
GOYINES,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,4.509999997
GOYINES,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,5.7531
GOYINES,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,5.00E-02
NALLA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.44
NALLA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.89000001
NALLA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
NALLA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
NALLA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.45
NALLA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.0539
NALLA,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,5.05
NALLA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,3.7
NALLA,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,8.74
NALLA,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,4.149999905
NALLA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,1.85
NALLA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.880999976
NALLA,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,16.1500001
NALLA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.489999989
NALLA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,4.4
NALLA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.165500026
NALLA,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.4196
PRAGA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.44
PRAGA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.89000001
PRAGA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
PRAGA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
PRAGA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.810000014
PRAGA,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,0.8
PRAGA,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,1.44
PRAGA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.6
PRAGA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.06
PRAGA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,3.7
